CYCLE	out_0.0	in_0.0
1771125	0	0
1771126	0	0
1771127	0	0
1771128	0	0
1771129	0	0
1771130	0	0
1771131	0	0
1771132	0	0
1771133	0	0
1771134	0	0
1771135	0	0
1771136	0	0
1771137	0	0
1771138	0	0
1771139	0	0
1771140	0	0
1771141	0	0
1771142	0	0
1771143	0	0
1771144	0	0
1771145	0	0
1771146	0	0
1771147	0	0
1771148	0	0
1771149	0	0
1771150	0	0
1771151	0	0
1771152	0	0
1771153	0	0
1771154	0	0
1771155	0	0
1771156	0	0
1771157	0	0
1771158	0	0
1771159	0	0
1771160	0	0
1771161	0	0
1771162	0	0
1771163	0	0
1771164	0	0
1771165	0	0
1771166	0	0
1771167	0	0
1771168	0	0
1771169	0	0
1771170	0	0
1771171	0	0
1771172	0	0
1771173	0	0
1771174	0	0
1771175	0	0
1771176	0	0
1771177	0	0
1771178	0	0
1771179	0	0
1771180	0	0
1771181	0	0
1771182	0	0
1771183	0	0
1771184	0	0
1771185	0	0
1771186	0	0
1771187	0	0
1771188	0	0
1771189	0	0
1771190	0	0
1771191	0	0
1771192	0	0
1771193	0	0
1771194	0	0
1771195	0	0
1771196	0	0
1771197	0	0
1771198	0	0
1771199	0	0
1771200	0	0
1771201	0	0
1771202	0	0
1771203	0	0
1771204	0	0
1771205	0	0
1771206	0	0
1771207	0	0
1771208	0	0
1771209	0	0
1771210	0	0
1771211	0	0
1771212	0	0
1771213	0	0
1771214	0	0
1771215	0	0
1771216	0	0
1771217	0	0
1771218	0	0
1771219	0	0
1771220	0	0
1771221	0	0
1771222	0	0
1771223	0	0
1771224	0	0
1771225	0	0
1771226	0	0
1771227	0	0
1771228	0	0
1771229	0	0
1771230	0	0
1771231	0	0
1771232	0	0
1771233	0	0
1771234	0	0
1771235	0	0
1771236	0	0
1771237	0	0
1771238	0	0
1771239	0	0
1771240	0	0
1771241	0	0
1771242	0	0
1771243	0	0
1771244	0	0
1771245	0	0
1771246	0	0
1771247	0	0
1771248	0	0
1771249	0	0
1771250	0	0
1771251	0	0
1771252	0	0
1771253	0	0
1771254	0	0
1771255	0	0
1771256	0	0
1771257	0	0
1771258	0	0
1771259	0	0
1771260	0	0
1771261	0	0
1771262	0	0
1771263	0	0
1771264	0	0
1771265	0	0
1771266	0	0
1771267	0	0
1771268	0	0
1771269	0	0
1771270	0	0
1771271	0	0
1771272	0	0
1771273	0	0
1771274	0	0
1771275	0	0
1771276	0	0
1771277	0	0
1771278	0	0
1771279	0	0
1771280	0	0
1771281	0	0
1771282	0	0
1771283	0	0
1771284	0	0
1771285	0	0
1771286	0	0
1771287	0	0
1771288	0	0
1771289	0	0
1771290	0	0
1771291	0	0
1771292	0	0
1771293	0	0
1771294	0	0
1771295	0	0
1771296	0	0
1771297	0	0
1771298	0	0
1771299	0	0
1771300	0	0
1771301	0	0
1771302	0	0
1771303	0	0
1771304	0	0
1771305	0	0
1771306	0	0
1771307	0	0
1771308	0	0
1771309	0	0
1771310	0	0
1771311	0	0
1771312	0	0
1771313	0	0
1771314	0	0
1771315	0	0
1771316	0	0
1771317	0	0
1771318	0	0
1771319	0	0
1771320	0	0
1771321	0	0
1771322	0	0
1771323	0	0
1771324	0	0
1771325	0	0
1771326	0	0
1771327	0	0
1771328	0	0
1771329	0	0
1771330	0	0
1771331	0	0
1771332	0	0
1771333	0	0
1771334	0	0
1771335	0	0
1771336	0	0
1771337	0	0
1771338	0	0
1771339	0	0
1771340	0	0
1771341	0	0
1771342	0	0
1771343	0	0
1771344	0	0
1771345	0	0
1771346	0	0
1771347	0	0
1771348	0	0
1771349	0	0
1771350	0	0
1771351	0	0
1771352	0	0
1771353	0	0
1771354	0	0
1771355	0	0
1771356	0	0
1771357	0	0
1771358	0	0
1771359	0	0
1771360	0	0
1771361	0	0
1771362	0	0
1771363	0	0
1771364	0	0
1771365	0	0
1771366	0	0
1771367	0	0
1771368	0	0
1771369	0	0
1771370	0	0
1771371	0	0
1771372	0	0
1771373	0	0
1771374	0	0
1771375	0	0
1771376	0	0
1771377	0	0
1771378	0	0
1771379	0	0
1771380	0	0
1771381	0	0
1771382	0	0
1771383	0	0
1771384	0	0
1771385	0	0
1771386	0	0
1771387	0	0
1771388	0	0
1771389	0	0
1771390	0	0
1771391	0	0
1771392	0	0
1771393	0	0
1771394	0	0
1771395	0	0
1771396	0	0
1771397	0	0
1771398	0	0
1771399	0	0
1771400	0	0
1771401	0	0
1771402	0	0
1771403	0	0
1771404	0	0
1771405	0	0
1771406	0	0
1771407	0	0
1771408	0	0
1771409	0	0
1771410	0	0
1771411	0	0
1771412	0	0
1771413	0	0
1771414	0	0
1771415	0	0
1771416	0	0
1771417	0	0
1771418	0	0
1771419	0	0
1771420	0	0
1771421	0	0
1771422	0	0
1771423	0	0
1771424	0	0
1771425	0	0
1771426	0	0
1771427	0	0
1771428	0	0
1771429	0	0
1771430	0	0
1771431	0	0
1771432	0	0
1771433	0	0
1771434	0	0
1771435	0	0
1771436	0	0
1771437	0	0
1771438	0	0
1771439	0	0
1771440	0	0
1771441	0	0
1771442	0	0
1771443	0	0
1771444	0	0
1771445	0	0
1771446	0	0
1771447	0	0
1771448	0	0
1771449	0	0
1771450	0	0
1771451	0	0
1771452	0	0
1771453	0	0
1771454	0	0
1771455	0	0
1771456	0	0
1771457	0	0
1771458	0	0
1771459	0	0
1771460	0	0
1771461	0	0
1771462	0	0
1771463	0	0
1771464	0	0
1771465	0	0
1771466	0	0
1771467	0	0
1771468	0	0
1771469	0	0
1771470	0	0
1771471	0	0
1771472	0	0
1771473	0	0
1771474	0	0
1771475	0	0
1771476	0	0
1771477	0	0
1771478	0	0
1771479	0	0
1771480	0	0
1771481	0	0
1771482	0	0
1771483	0	0
1771484	0	0
1771485	0	0
1771486	0	0
1771487	0	0
1771488	0	0
1771489	0	0
1771490	0	0
1771491	0	0
1771492	0	0
1771493	0	0
1771494	0	0
1771495	0	0
1771496	0	0
1771497	0	0
1771498	0	0
1771499	0	0
1771500	0	0
1771501	0	0
1771502	0	0
1771503	0	0
1771504	0	0
1771505	0	0
1771506	0	0
1771507	0	0
1771508	0	0
1771509	0	0
1771510	0	0
1771511	0	0
1771512	0	0
1771513	0	0
1771514	0	0
1771515	0	0
1771516	0	0
1771517	0	0
1771518	0	0
1771519	0	0
1771520	0	0
1771521	0	0
1771522	0	0
1771523	0	0
1771524	0	0
1771525	0	0
1771526	0	0
1771527	0	0
1771528	0	0
1771529	0	0
1771530	0	0
1771531	0	0
1771532	0	0
1771533	0	0
1771534	0	0
1771535	0	0
1771536	0	0
1771537	0	0
1771538	0	0
1771539	0	0
1771540	0	0
1771541	0	0
1771542	0	0
1771543	0	0
1771544	0	0
1771545	0	0
1771546	0	0
1771547	0	0
1771548	0	0
1771549	0	0
1771550	0	0
1771551	0	0
1771552	0	0
1771553	0	0
1771554	0	0
1771555	0	0
1771556	0	0
1771557	0	0
1771558	0	0
1771559	0	0
1771560	0	0
1771561	0	0
1771562	0	0
1771563	0	0
1771564	0	0
1771565	0	0
1771566	0	0
1771567	0	0
1771568	0	0
1771569	0	0
1771570	0	0
1771571	0	0
1771572	0	0
1771573	0	0
1771574	0	0
1771575	0	0
1771576	0	0
1771577	0	0
1771578	0	0
1771579	0	0
1771580	0	0
1771581	0	0
1771582	0	0
1771583	0	0
1771584	0	0
1771585	0	0
1771586	0	0
1771587	0	0
1771588	0	0
1771589	0	0
1771590	0	0
1771591	0	0
1771592	0	0
1771593	0	0
1771594	0	0
1771595	0	0
1771596	0	0
1771597	0	0
1771598	0	0
1771599	0	0
1771600	0	0
1771601	0	0
1771602	0	0
1771603	0	0
1771604	0	0
1771605	0	0
1771606	0	0
1771607	0	0
1771608	0	0
1771609	0	0
1771610	0	0
1771611	0	0
1771612	0	0
1771613	0	0
1771614	0	0
1771615	0	0
1771616	0	0
1771617	0	0
1771618	0	0
1771619	0	0
1771620	0	0
1771621	0	0
1771622	0	0
1771623	0	0
1771624	0	0
1771625	0	0
1771626	0	0
1771627	0	0
1771628	0	0
1771629	0	0
1771630	0	0
1771631	0	0
1771632	0	0
1771633	0	0
1771634	0	0
1771635	0	0
1771636	0	0
1771637	0	0
1771638	0	0
1771639	0	0
1771640	0	0
1771641	0	0
1771642	0	0
1771643	0	0
1771644	0	0
1771645	0	0
1771646	0	0
1771647	0	0
1771648	0	0
1771649	0	0
1771650	0	0
1771651	0	0
1771652	0	0
1771653	0	0
1771654	0	0
1771655	0	0
1771656	0	0
1771657	0	0
1771658	0	0
1771659	0	0
1771660	0	0
1771661	0	0
1771662	0	0
1771663	0	0
1771664	0	0
1771665	0	0
1771666	0	0
1771667	0	0
1771668	0	0
1771669	0	0
1771670	0	0
1771671	0	0
1771672	0	0
1771673	0	0
1771674	0	0
1771675	0	0
1771676	0	0
1771677	0	0
1771678	0	0
1771679	0	0
1771680	0	0
1771681	0	0
1771682	0	0
1771683	0	0
1771684	0	0
1771685	0	0
1771686	0	0
1771687	0	0
1771688	0	0
1771689	0	0
1771690	0	0
1771691	0	0
1771692	0	0
1771693	0	0
1771694	0	0
1771695	0	0
1771696	0	0
1771697	0	0
1771698	0	0
1771699	0	0
1771700	0	0
1771701	0	0
1771702	0	0
1771703	0	0
1771704	0	0
1771705	0	0
1771706	0	0
1771707	0	0
1771708	0	0
1771709	0	0
1771710	0	0
1771711	0	0
1771712	0	0
1771713	0	0
1771714	0	0
1771715	0	0
1771716	0	0
1771717	0	0
1771718	0	0
1771719	0	0
1771720	0	0
1771721	0	0
1771722	0	0
1771723	0	0
1771724	0	0
1771725	0	0
1771726	0	0
1771727	0	0
1771728	0	0
1771729	0	0
1771730	0	0
1771731	0	0
1771732	0	0
1771733	0	0
1771734	0	0
1771735	0	0
1771736	0	0
1771737	0	0
1771738	0	0
1771739	0	0
1771740	0	0
1771741	0	0
1771742	0	0
1771743	0	0
1771744	0	0
1771745	0	0
1771746	0	0
1771747	0	0
1771748	0	0
1771749	0	0
1771750	0	0
1771751	0	0
1771752	0	0
1771753	0	0
1771754	0	0
1771755	0	0
1771756	0	0
1771757	0	0
1771758	0	0
1771759	0	0
1771760	0	0
1771761	0	0
1771762	0	0
1771763	0	0
1771764	0	0
1771765	0	0
1771766	0	0
1771767	0	0
1771768	0	0
1771769	0	0
1771770	0	0
1771771	0	0
1771772	0	0
1771773	0	0
1771774	0	0
1771775	0	0
1771776	0	0
1771777	0	0
1771778	0	0
1771779	0	0
1771780	0	0
1771781	0	0
1771782	0	0
1771783	0	0
1771784	0	0
1771785	0	0
1771786	0	0
1771787	0	0
1771788	0	0
1771789	0	0
1771790	0	0
1771791	0	0
1771792	0	0
1771793	0	0
1771794	0	0
1771795	0	0
1771796	0	0
1771797	0	0
1771798	0	0
1771799	0	0
1771800	0	0
1771801	0	0
1771802	0	0
1771803	0	0
1771804	0	0
1771805	0	0
1771806	0	0
1771807	0	0
1771808	0	0
1771809	0	0
1771810	0	0
1771811	0	0
1771812	0	0
1771813	0	0
1771814	0	0
1771815	0	0
1771816	0	0
1771817	0	0
1771818	0	0
1771819	0	0
1771820	0	0
1771821	0	0
1771822	0	0
1771823	0	0
1771824	0	0
1771825	0	0
1771826	0	0
1771827	0	0
1771828	0	0
1771829	0	0
1771830	0	0
1771831	0	0
1771832	0	0
1771833	0	0
1771834	0	0
1771835	0	0
1771836	0	0
1771837	0	0
1771838	0	0
1771839	0	0
1771840	0	0
1771841	0	0
1771842	0	0
1771843	0	0
1771844	0	0
1771845	0	0
1771846	0	0
1771847	0	0
1771848	0	0
1771849	0	0
1771850	0	0
1771851	0	0
1771852	0	0
1771853	0	0
1771854	0	0
1771855	0	0
1771856	0	0
1771857	0	0
1771858	0	0
1771859	0	0
1771860	0	0
1771861	0	0
1771862	0	0
1771863	0	0
1771864	0	0
1771865	0	0
1771866	0	0
1771867	0	0
1771868	0	0
1771869	0	0
1771870	0	0
1771871	0	0
1771872	0	0
1771873	0	0
1771874	0	0
1771875	0	0
1771876	0	0
1771877	0	0
1771878	0	0
1771879	0	0
1771880	0	0
1771881	0	0
1771882	0	0
1771883	0	0
1771884	0	0
1771885	0	0
1771886	0	0
1771887	0	0
1771888	0	0
1771889	0	0
1771890	0	0
1771891	0	0
1771892	0	0
1771893	0	0
1771894	0	0
1771895	0	0
1771896	0	0
1771897	0	0
1771898	0	0
1771899	0	0
1771900	0	0
1771901	0	0
1771902	0	0
1771903	0	0
1771904	0	0
1771905	0	0
1771906	0	0
1771907	0	0
1771908	0	0
1771909	0	0
1771910	0	0
1771911	0	0
1771912	0	0
1771913	0	0
1771914	0	0
1771915	0	0
1771916	0	0
1771917	0	0
1771918	0	0
1771919	0	0
1771920	0	0
1771921	0	0
1771922	0	0
1771923	0	0
1771924	0	0
1771925	0	0
1771926	0	0
1771927	0	0
1771928	0	0
1771929	0	0
1771930	0	0
1771931	0	0
1771932	0	0
1771933	0	0
1771934	0	0
1771935	0	0
1771936	0	0
1771937	0	0
1771938	0	0
1771939	0	0
1771940	0	0
1771941	0	0
1771942	0	0
1771943	0	0
1771944	0	0
1771945	0	0
1771946	0	0
1771947	0	0
1771948	0	0
1771949	0	0
1771950	0	0
1771951	0	0
1771952	0	0
1771953	0	0
1771954	0	0
1771955	0	0
1771956	0	0
1771957	0	0
1771958	0	0
1771959	0	0
1771960	0	0
1771961	0	0
1771962	0	0
1771963	0	0
1771964	0	0
1771965	0	0
1771966	0	0
1771967	0	0
1771968	0	0
1771969	0	0
1771970	0	0
1771971	0	0
1771972	0	0
1771973	0	0
1771974	0	0
1771975	0	0
1771976	0	0
1771977	0	0
1771978	0	0
1771979	0	0
1771980	0	0
1771981	0	0
1771982	0	0
1771983	0	0
1771984	0	0
1771985	0	0
1771986	0	0
1771987	0	0
1771988	0	0
1771989	0	0
1771990	0	0
1771991	0	0
1771992	0	0
1771993	0	0
1771994	0	0
1771995	0	0
1771996	0	0
1771997	0	0
1771998	0	0
1771999	0	0
1772000	0	0
1772001	0	0
1772002	0	0
1772003	0	0
1772004	0	0
1772005	0	0
1772006	0	0
1772007	0	0
1772008	0	0
1772009	0	0
1772010	0	0
1772011	0	0
1772012	0	0
1772013	0	0
1772014	0	0
1772015	0	0
1772016	0	0
1772017	0	0
1772018	0	0
1772019	0	0
1772020	0	0
1772021	0	0
1772022	0	0
1772023	0	0
1772024	0	0
1772025	0	0
1772026	0	0
1772027	0	0
1772028	0	0
1772029	0	0
1772030	0	0
1772031	0	0
1772032	0	0
1772033	0	0
1772034	0	0
1772035	0	0
1772036	0	0
1772037	0	0
1772038	0	0
1772039	0	0
1772040	0	0
1772041	0	0
1772042	0	0
1772043	0	0
1772044	0	0
1772045	0	0
1772046	0	0
1772047	0	0
1772048	0	0
1772049	0	0
1772050	0	0
1772051	0	0
1772052	0	0
1772053	0	0
1772054	0	0
1772055	0	0
1772056	0	0
1772057	0	0
1772058	0	0
1772059	0	0
1772060	0	0
1772061	0	0
1772062	0	0
1772063	0	0
1772064	0	0
1772065	0	0
1772066	0	0
1772067	0	0
1772068	0	0
1772069	0	0
1772070	0	0
1772071	0	0
1772072	0	0
1772073	0	0
1772074	0	0
1772075	0	0
1772076	0	0
1772077	0	0
1772078	0	0
1772079	0	0
1772080	0	0
1772081	0	0
1772082	0	0
1772083	0	0
1772084	0	0
1772085	0	0
1772086	0	0
1772087	0	0
1772088	0	0
1772089	0	0
1772090	0	0
1772091	0	0
1772092	0	0
1772093	0	0
1772094	0	0
1772095	0	0
1772096	0	0
1772097	0	0
1772098	0	0
1772099	0	0
1772100	0	0
1772101	0	0
1772102	0	0
1772103	0	0
1772104	0	0
1772105	0	0
1772106	0	0
1772107	0	0
1772108	0	0
1772109	0	0
1772110	0	0
1772111	0	0
1772112	0	0
1772113	0	0
1772114	0	0
1772115	0	0
1772116	0	0
1772117	0	0
1772118	0	0
1772119	0	0
1772120	0	0
1772121	0	0
1772122	0	0
1772123	0	0
1772124	0	0
1772125	0	0
1772126	0	0
1772127	0	0
1772128	0	0
1772129	0	0
1772130	0	0
1772131	0	0
1772132	0	0
1772133	0	0
1772134	0	0
1772135	0	0
1772136	0	0
1772137	0	0
1772138	0	0
1772139	0	0
1772140	0	0
1772141	0	0
1772142	0	0
1772143	0	0
1772144	0	0
1772145	0	0
1772146	0	0
1772147	0	0
1772148	0	0
1772149	0	0
1772150	0	0
1772151	0	0
1772152	0	0
1772153	0	0
1772154	0	0
1772155	0	0
1772156	0	0
1772157	0	0
1772158	0	0
1772159	0	0
1772160	0	0
1772161	0	0
1772162	0	0
1772163	0	0
1772164	0	0
1772165	0	0
1772166	0	0
1772167	0	0
1772168	0	0
1772169	0	0
1772170	0	0
1772171	0	0
1772172	0	0
1772173	0	0
1772174	0	0
1772175	0	0
1772176	0	0
1772177	0	0
1772178	0	0
1772179	0	0
1772180	0	0
1772181	0	0
1772182	0	0
1772183	0	0
1772184	0	0
1772185	0	0
1772186	0	0
1772187	0	0
1772188	0	0
1772189	0	0
1772190	0	0
1772191	0	0
1772192	0	0
1772193	0	0
1772194	0	0
1772195	0	0
1772196	0	0
1772197	0	0
1772198	0	0
1772199	0	0
1772200	0	0
1772201	0	0
1772202	0	0
1772203	0	0
1772204	0	0
1772205	0	0
1772206	0	0
1772207	0	0
1772208	0	0
1772209	0	0
1772210	0	0
1772211	0	0
1772212	0	0
1772213	0	0
1772214	0	0
1772215	0	0
1772216	0	0
1772217	0	0
1772218	0	0
1772219	0	0
1772220	0	0
1772221	0	0
1772222	0	0
1772223	0	0
1772224	0	0
1772225	0	0
1772226	0	0
1772227	0	0
1772228	0	0
1772229	0	0
1772230	0	0
1772231	0	0
1772232	0	0
1772233	0	0
1772234	0	0
1772235	0	0
1772236	0	0
1772237	0	0
1772238	0	0
1772239	0	0
1772240	0	0
1772241	0	0
1772242	0	0
1772243	0	0
1772244	0	0
1772245	0	0
1772246	0	0
1772247	0	0
1772248	0	0
1772249	0	0
1772250	0	0
1772251	0	0
1772252	0	0
1772253	0	0
1772254	0	0
1772255	0	0
1772256	0	0
1772257	0	0
1772258	0	0
1772259	0	0
1772260	0	0
1772261	0	0
1772262	0	0
1772263	0	0
1772264	0	0
1772265	0	0
1772266	0	0
1772267	0	0
1772268	0	0
1772269	0	0
1772270	0	0
1772271	0	0
1772272	0	0
1772273	0	0
1772274	0	0
1772275	0	0
1772276	0	0
1772277	0	0
1772278	0	0
1772279	0	0
1772280	0	0
1772281	0	0
1772282	0	0
1772283	0	0
1772284	0	0
1772285	0	0
1772286	0	0
1772287	0	0
1772288	0	0
1772289	0	0
1772290	0	0
1772291	0	0
1772292	0	0
1772293	0	0
1772294	0	0
1772295	0	0
1772296	0	0
1772297	0	0
1772298	0	0
1772299	0	0
1772300	0	0
1772301	0	0
1772302	0	0
1772303	0	0
1772304	0	0
1772305	0	0
1772306	0	0
1772307	0	0
1772308	0	0
1772309	0	0
1772310	0	0
1772311	0	0
1772312	0	0
1772313	0	0
1772314	0	0
1772315	0	0
1772316	0	0
1772317	0	0
1772318	0	0
1772319	0	0
1772320	0	0
1772321	0	0
1772322	0	0
1772323	0	0
1772324	0	0
1772325	0	0
1772326	0	0
1772327	0	0
1772328	0	0
1772329	0	0
1772330	0	0
1772331	0	0
1772332	0	0
1772333	0	0
1772334	0	0
1772335	0	0
1772336	0	0
1772337	0	0
1772338	0	0
1772339	0	0
1772340	0	0
1772341	0	0
1772342	0	0
1772343	0	0
1772344	0	0
1772345	0	0
1772346	0	0
1772347	0	0
1772348	0	0
1772349	0	0
1772350	0	0
1772351	0	0
1772352	0	0
1772353	0	0
1772354	0	0
1772355	0	0
1772356	0	0
1772357	0	0
1772358	0	0
1772359	0	0
1772360	0	0
1772361	0	0
1772362	0	0
1772363	0	0
1772364	0	0
1772365	0	0
1772366	0	0
1772367	0	0
1772368	0	0
1772369	0	0
1772370	0	0
1772371	0	0
1772372	0	0
1772373	0	0
1772374	0	0
1772375	0	0
1772376	0	0
1772377	0	0
1772378	0	0
1772379	0	0
1772380	0	0
1772381	0	0
1772382	0	0
1772383	0	0
1772384	0	0
1772385	0	0
1772386	0	0
1772387	0	0
1772388	0	0
1772389	0	0
1772390	0	0
1772391	0	0
1772392	0	0
1772393	0	0
1772394	0	0
1772395	0	0
1772396	0	0
1772397	0	0
1772398	0	0
1772399	0	0
1772400	0	0
1772401	0	0
1772402	0	0
1772403	0	0
1772404	0	0
1772405	0	0
1772406	0	0
1772407	0	0
1772408	0	0
1772409	0	0
1772410	0	0
1772411	0	0
1772412	0	0
1772413	0	0
1772414	0	0
1772415	0	0
1772416	0	0
1772417	0	0
1772418	0	0
1772419	0	0
1772420	0	0
1772421	0	0
1772422	0	0
1772423	0	0
1772424	0	0
1772425	0	0
1772426	0	0
1772427	0	0
1772428	0	0
1772429	0	0
1772430	0	0
1772431	0	0
1772432	0	0
1772433	0	0
1772434	0	0
1772435	0	0
1772436	0	0
1772437	0	0
1772438	0	0
1772439	0	0
1772440	0	0
1772441	0	0
1772442	0	0
1772443	0	0
1772444	0	0
1772445	0	0
1772446	0	0
1772447	0	0
1772448	0	0
1772449	0	0
1772450	0	0
1772451	0	0
1772452	0	0
1772453	0	0
1772454	0	0
1772455	0	0
1772456	0	0
1772457	0	0
1772458	0	0
1772459	0	0
1772460	0	0
1772461	0	0
1772462	0	0
1772463	0	0
1772464	0	0
1772465	0	0
1772466	0	0
1772467	0	0
1772468	0	0
1772469	0	0
1772470	0	0
1772471	0	0
1772472	0	0
1772473	0	0
1772474	0	0
1772475	0	0
1772476	0	0
1772477	0	0
1772478	0	0
1772479	0	0
1772480	0	0
1772481	0	0
1772482	0	0
1772483	0	0
1772484	0	0
1772485	0	0
1772486	0	0
1772487	0	0
1772488	0	0
1772489	0	0
1772490	0	0
1772491	0	0
1772492	0	0
1772493	0	0
1772494	0	0
1772495	0	0
1772496	0	0
1772497	0	0
1772498	0	0
1772499	0	0
1772500	0	0
1772501	0	0
1772502	0	0
1772503	0	0
1772504	0	0
1772505	0	0
1772506	0	0
1772507	0	0
1772508	0	0
1772509	0	0
1772510	0	0
1772511	0	0
1772512	0	0
1772513	0	0
1772514	0	0
1772515	0	0
1772516	0	0
1772517	0	0
1772518	0	0
1772519	0	0
1772520	0	0
1772521	0	0
1772522	0	0
1772523	0	0
1772524	0	0
1772525	0	0
1772526	0	0
1772527	0	0
1772528	0	0
1772529	0	0
1772530	0	0
1772531	0	0
1772532	0	0
1772533	0	0
1772534	0	0
1772535	0	0
1772536	0	0
1772537	0	0
1772538	0	0
1772539	0	0
1772540	0	0
1772541	0	0
1772542	0	0
1772543	0	0
1772544	0	0
1772545	0	0
1772546	0	0
1772547	0	0
1772548	0	0
1772549	0	0
1772550	0	0
1772551	0	0
1772552	0	0
1772553	0	0
1772554	0	0
1772555	0	0
1772556	0	0
1772557	0	0
1772558	0	0
1772559	0	0
1772560	0	0
1772561	0	0
1772562	0	0
1772563	0	0
1772564	0	0
1772565	0	0
1772566	0	0
1772567	0	0
1772568	0	0
1772569	0	0
1772570	0	0
1772571	0	0
1772572	0	0
1772573	0	0
1772574	0	0
1772575	0	0
1772576	0	0
1772577	0	0
1772578	0	0
1772579	0	0
1772580	0	0
1772581	0	0
1772582	0	0
1772583	0	0
1772584	0	0
1772585	0	0
1772586	0	0
1772587	0	0
1772588	0	0
1772589	0	0
1772590	0	0
1772591	0	0
1772592	0	0
1772593	0	0
1772594	0	0
1772595	0	0
1772596	0	0
1772597	0	0
1772598	0	0
1772599	0	0
1772600	0	0
1772601	0	0
1772602	0	0
1772603	0	0
1772604	0	0
1772605	0	0
1772606	0	0
1772607	0	0
1772608	0	0
1772609	0	0
1772610	0	0
1772611	0	0
1772612	0	0
1772613	0	0
1772614	0	0
1772615	0	0
1772616	0	0
1772617	0	0
1772618	0	0
1772619	0	0
1772620	0	0
1772621	0	0
1772622	0	0
1772623	0	0
1772624	0	0
1772625	0	0
1772626	0	0
1772627	0	0
1772628	0	0
1772629	0	0
1772630	0	0
1772631	0	0
1772632	0	0
1772633	0	0
1772634	0	0
1772635	0	0
1772636	0	0
1772637	0	0
1772638	0	0
1772639	0	0
1772640	0	0
1772641	0	0
1772642	0	0
1772643	0	0
1772644	0	0
1772645	0	0
1772646	0	0
1772647	0	0
1772648	0	0
1772649	0	0
1772650	0	0
1772651	0	0
1772652	0	0
1772653	0	0
1772654	0	0
1772655	0	0
1772656	0	0
1772657	0	0
1772658	0	0
1772659	0	0
1772660	0	0
1772661	0	0
1772662	0	0
1772663	0	0
1772664	0	0
1772665	0	0
1772666	0	0
1772667	0	0
1772668	0	0
1772669	0	0
1772670	0	0
1772671	0	0
1772672	0	0
1772673	0	0
1772674	0	0
1772675	0	0
1772676	0	0
1772677	0	0
1772678	0	0
1772679	0	0
1772680	0	0
1772681	0	0
1772682	0	0
1772683	0	0
1772684	0	0
1772685	0	0
1772686	0	0
1772687	0	0
1772688	0	0
1772689	0	0
1772690	0	0
1772691	0	0
1772692	0	0
1772693	0	0
1772694	0	0
1772695	0	0
1772696	0	0
1772697	0	0
1772698	0	0
1772699	0	0
1772700	0	0
1772701	0	0
1772702	0	0
1772703	0	0
1772704	0	0
1772705	0	0
1772706	0	0
1772707	0	0
1772708	0	0
1772709	0	0
1772710	0	0
1772711	0	0
1772712	0	0
1772713	0	0
1772714	0	0
1772715	0	0
1772716	0	0
1772717	0	0
1772718	0	0
1772719	0	0
1772720	0	0
1772721	0	0
1772722	0	0
1772723	0	0
1772724	0	0
1772725	0	0
1772726	0	0
1772727	0	0
1772728	0	0
1772729	0	0
1772730	0	0
1772731	0	0
1772732	0	0
1772733	0	0
1772734	0	0
1772735	0	0
1772736	0	0
1772737	0	0
1772738	0	0
1772739	0	0
1772740	0	0
1772741	0	0
1772742	0	0
1772743	0	0
1772744	0	0
1772745	0	0
1772746	0	0
1772747	0	0
1772748	0	0
1772749	0	0
1772750	0	0
1772751	0	0
1772752	0	0
1772753	0	0
1772754	0	0
1772755	0	0
1772756	0	0
1772757	0	0
1772758	0	0
1772759	0	0
1772760	0	0
1772761	0	0
1772762	0	0
1772763	0	0
1772764	0	0
1772765	0	0
1772766	0	0
1772767	0	0
1772768	0	0
1772769	0	0
1772770	0	0
1772771	0	0
1772772	0	0
1772773	0	0
1772774	0	0
1772775	0	0
1772776	0	0
1772777	0	0
1772778	0	0
1772779	0	0
1772780	0	0
1772781	0	0
1772782	0	0
1772783	0	0
1772784	0	0
1772785	0	0
1772786	0	0
1772787	0	0
1772788	0	0
1772789	0	0
1772790	0	0
1772791	0	0
1772792	0	0
1772793	0	0
1772794	0	0
1772795	0	0
1772796	0	0
1772797	0	0
1772798	0	0
1772799	0	0
1772800	0	0
1772801	0	0
1772802	0	0
1772803	0	0
1772804	0	0
1772805	0	0
1772806	0	0
1772807	0	0
1772808	0	0
1772809	0	0
1772810	0	0
1772811	0	0
1772812	0	0
1772813	0	0
1772814	0	0
1772815	0	0
1772816	0	0
1772817	0	0
1772818	0	0
1772819	0	0
1772820	0	0
1772821	0	0
1772822	0	0
1772823	0	0
1772824	0	0
1772825	0	0
1772826	0	0
1772827	0	0
1772828	0	0
1772829	0	0
1772830	0	0
1772831	0	0
1772832	0	0
1772833	0	0
1772834	0	0
1772835	0	0
1772836	0	0
1772837	0	0
1772838	0	0
1772839	0	0
1772840	0	0
1772841	0	0
1772842	0	0
1772843	0	0
1772844	0	0
1772845	0	0
1772846	0	0
1772847	0	0
1772848	0	0
1772849	0	0
1772850	0	0
1772851	0	0
1772852	0	0
1772853	0	0
1772854	0	0
1772855	0	0
1772856	0	0
1772857	0	0
1772858	0	0
1772859	0	0
1772860	0	0
1772861	0	0
1772862	0	0
1772863	0	0
1772864	0	0
1772865	0	0
1772866	0	0
1772867	0	0
1772868	0	0
1772869	0	0
1772870	0	0
1772871	0	0
