CYCLE	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	CMDPOS7	out_0.0	in_0.0
49183	302.927	0.000	0.000	0.000	0.000	0	0
49184	302.942	0.000	0.000	0.000	0.000	0	0
49185	302.956	0.000	0.000	0.000	0.000	0	0
49186	302.967	0.000	0.000	0.000	0.000	0	0
49187	302.976	0.000	0.000	0.000	0.000	0	0
49188	302.983	0.000	0.000	0.000	0.000	0	0
49189	302.989	0.000	0.000	0.000	0.000	0	0
49190	302.993	0.000	0.000	0.000	0.000	0	0
49191	302.996	0.000	0.000	0.000	0.000	0	0
49192	302.998	0.000	0.000	0.000	0.000	0	0
49193	302.999	0.000	0.000	0.000	0.000	0	0
49194	303.000	0.000	0.000	0.000	0.000	0	0
49195	303.000	0.000	0.000	0.000	0.000	0	0
49196	303.000	0.000	0.000	0.000	0.000	0	0
49197	303.000	0.000	0.000	0.000	0.000	0	0
49198	303.000	0.000	0.000	0.000	0.000	0	0
49199	303.000	0.044	0.000	0.000	0.000	0	0
49200	303.000	0.176	0.000	0.000	0.000	0	0
49201	303.000	0.397	0.000	0.000	0.000	0	0
49202	303.000	0.705	0.000	0.000	0.000	0	0
49203	303.000	1.102	0.000	0.000	0.000	0	0
49204	303.000	1.587	0.000	0.000	0.000	0	0
49205	303.000	2.160	0.000	0.000	0.000	0	0
49206	303.000	2.821	0.000	0.000	0.000	0	0
49207	303.000	3.570	0.000	0.000	0.000	0	0
49208	303.000	4.407	0.000	0.000	0.000	0	0
49209	303.000	5.333	0.000	0.000	0.000	0	0
49210	303.000	6.346	0.000	0.000	0.000	0	0
49211	303.000	7.448	0.000	0.000	0.000	0	0
49212	303.000	8.638	0.000	0.000	0.000	0	0
49213	303.000	9.916	0.000	0.000	0.000	0	0
49214	303.000	11.283	0.000	0.000	0.000	0	0
49215	303.000	12.737	0.000	0.000	0.000	0	0
49216	303.000	14.280	0.000	0.000	0.000	0	0
49217	303.000	15.910	0.000	0.000	0.000	0	0
49218	303.000	17.629	0.000	0.000	0.000	0	0
49219	303.000	19.436	0.000	0.000	0.000	0	0
49220	303.000	21.331	0.000	0.000	0.000	0	0
49221	303.000	23.314	0.000	0.000	0.000	0	0
49222	303.000	25.386	0.000	0.000	0.000	0	0
49223	303.000	27.545	0.000	0.000	0.000	0	0
49224	303.000	29.793	0.000	0.000	0.000	0	0
49225	303.000	32.124	0.000	0.000	0.000	0	0
49226	303.000	34.537	0.000	0.000	0.000	0	0
49227	303.000	37.028	0.000	0.000	0.000	0	0
49228	303.000	39.592	0.000	0.000	0.000	0	0
49229	303.000	42.227	0.000	0.000	0.000	0	0
49230	303.000	44.929	0.000	0.000	0.000	0	0
49231	303.000	47.694	0.000	0.000	0.000	0	0
49232	303.000	50.520	0.000	0.000	0.000	0	0
49233	303.000	53.401	0.000	0.000	0.000	0	0
49234	303.000	56.336	0.000	0.000	0.000	0	0
49235	303.000	59.320	0.000	0.000	0.000	0	0
49236	303.000	62.350	0.000	0.000	0.000	0	0
49237	303.000	65.422	0.000	0.000	0.000	0	0
49238	303.000	68.533	0.000	0.000	0.000	0	0
49239	303.000	71.679	0.000	0.000	0.000	0	0
49240	303.000	74.857	0.000	0.000	0.000	0	0
49241	303.000	78.063	0.000	0.000	0.000	0	0
49242	303.000	81.294	0.000	0.000	0.000	0	0
49243	303.000	84.546	0.000	0.000	0.000	0	0
49244	303.000	87.816	0.000	0.000	0.000	0	0
49245	303.000	91.100	0.000	0.000	0.000	0	0
49246	303.000	94.394	0.000	0.000	0.000	0	0
49247	303.000	97.695	0.000	0.000	0.000	0	0
49248	303.000	101.000	0.000	0.000	0.000	0	0
49249	303.000	104.305	0.000	0.000	0.000	0	0
49250	303.000	107.610	0.000	0.000	0.000	0	0
49251	303.000	110.915	0.000	0.000	0.000	0	0
49252	303.000	114.218	0.000	0.000	0.000	0	0
49253	303.000	117.519	0.000	0.000	0.000	0	0
49254	303.000	120.819	0.000	0.000	0.000	0	0
49255	303.000	124.116	0.000	0.000	0.000	0	0
49256	303.000	127.410	0.000	0.000	0.000	0	0
49257	303.000	130.701	0.000	0.000	0.000	0	0
49258	303.000	133.989	0.000	0.000	0.000	0	0
49259	303.000	137.273	0.000	0.000	0.000	0	0
49260	303.000	140.553	0.000	0.000	0.000	0	0
49261	303.000	143.827	0.000	0.000	0.000	0	0
49262	303.000	147.097	0.000	0.000	0.000	0	0
49263	303.000	150.361	0.000	0.000	0.000	0	0
49264	303.000	153.620	0.000	0.000	0.000	0	0
49265	303.000	156.872	0.000	0.000	0.000	0	0
49266	303.000	160.117	0.000	0.000	0.000	0	0
49267	303.000	163.356	0.000	0.000	0.000	0	0
49268	303.000	166.587	0.000	0.000	0.000	0	0
49269	303.000	169.810	0.000	0.000	0.000	0	0
49270	303.000	173.025	0.000	0.000	0.000	0	0
49271	303.000	176.231	0.000	0.000	0.000	0	0
49272	303.000	179.428	0.000	0.000	0.000	0	0
49273	303.000	182.616	0.000	0.000	0.000	0	0
49274	303.000	185.794	0.000	0.000	0.000	0	0
49275	303.000	188.962	0.000	0.000	0.000	0	0
49276	303.000	192.119	0.000	0.000	0.000	0	0
49277	303.000	195.266	0.000	0.000	0.000	0	0
49278	303.000	198.401	0.000	0.000	0.000	0	0
49279	303.000	201.524	0.000	0.000	0.000	0	0
49280	303.000	204.635	0.000	0.000	0.000	0	0
49281	303.000	207.734	0.000	0.000	0.000	0	0
49282	303.000	210.819	0.000	0.000	0.000	0	0
49283	303.000	213.891	0.000	0.000	0.000	0	0
49284	303.000	216.950	0.000	0.000	0.000	0	0
49285	303.000	219.995	0.000	0.000	0.000	0	0
49286	303.000	223.025	0.000	0.000	0.000	0	0
49287	303.000	226.040	0.000	0.000	0.000	0	0
49288	303.000	229.039	0.000	0.000	0.000	0	0
49289	303.000	232.024	0.000	0.000	0.000	0	0
49290	303.000	234.992	0.000	0.000	0.000	0	0
49291	303.000	237.943	0.000	0.000	0.000	0	0
49292	303.000	240.878	0.000	0.000	0.000	0	0
49293	303.000	243.796	0.000	0.000	0.000	0	0
49294	303.000	246.696	0.000	0.000	0.000	0	0
49295	303.000	249.577	0.000	0.000	0.000	0	0
49296	303.000	252.441	0.000	0.000	0.000	0	0
49297	303.000	255.286	0.000	0.000	0.000	0	0
49298	303.000	258.111	0.000	0.000	0.000	0	0
49299	303.000	260.917	0.000	0.000	0.000	0	0
49300	303.000	263.703	0.000	0.000	0.000	0	0
49301	303.000	266.468	0.000	0.000	0.000	0	0
49302	303.000	269.213	0.000	0.000	0.000	0	0
49303	303.000	271.937	0.000	0.000	0.000	0	0
49304	303.000	274.639	0.000	0.000	0.000	0	0
49305	303.000	277.319	0.000	0.000	0.000	0	0
49306	303.000	279.977	0.000	0.000	0.000	0	0
49307	303.000	282.612	0.000	0.000	0.000	0	0
49308	303.000	285.224	0.000	0.000	0.000	0	0
49309	303.000	287.812	0.000	0.000	0.000	0	0
49310	303.000	290.377	0.000	0.000	0.000	0	0
49311	303.000	292.917	0.000	0.000	0.000	0	0
49312	303.000	295.433	0.000	0.000	0.000	0	0
49313	303.000	297.923	0.000	0.000	0.000	0	0
49314	303.000	300.389	0.000	0.000	0.000	0	0
49315	303.000	302.828	0.000	0.000	0.000	0	0
49316	303.000	305.241	0.000	0.000	0.000	0	0
49317	303.000	307.627	0.000	0.000	0.000	0	0
49318	303.000	309.986	0.000	0.000	0.000	0	0
49319	303.000	312.318	0.000	0.000	0.000	0	0
49320	303.000	314.622	0.000	0.000	0.000	0	0
49321	303.000	316.898	0.000	0.000	0.000	0	0
49322	303.000	319.145	0.000	0.000	0.000	0	0
49323	303.000	321.364	0.000	0.000	0.000	0	0
49324	303.000	323.553	0.000	0.000	0.000	0	0
49325	303.000	325.712	0.000	0.000	0.000	0	0
49326	303.000	327.842	0.000	0.000	0.000	0	0
49327	303.000	329.943	0.000	0.000	0.000	0	0
49328	303.000	332.015	0.000	0.000	0.000	0	0
49329	303.000	334.057	0.000	0.000	0.000	0	0
49330	303.000	336.069	0.000	0.000	0.000	0	0
49331	303.000	338.053	0.000	0.000	0.000	0	0
49332	303.000	340.006	0.000	0.000	0.000	0	0
49333	303.000	341.931	0.000	0.000	0.000	0	0
49334	303.000	343.826	0.000	0.000	0.000	0	0
49335	303.000	345.692	0.000	0.000	0.000	0	0
49336	303.000	347.528	0.000	0.000	0.000	0	0
49337	303.000	349.335	0.000	0.000	0.000	0	0
49338	303.000	351.113	0.000	0.000	0.000	0	0
49339	303.000	352.861	0.000	0.000	0.000	0	0
49340	303.000	354.580	0.000	0.000	0.000	0	0
49341	303.000	356.269	0.000	0.000	0.000	0	0
49342	303.000	357.929	0.000	0.000	0.000	0	0
49343	303.000	359.560	0.000	0.000	0.000	0	0
49344	303.000	361.161	0.000	0.000	0.000	0	0
49345	303.000	362.733	0.000	0.000	0.000	0	0
49346	303.000	364.276	0.000	0.000	0.000	0	0
49347	303.000	365.789	0.000	0.000	0.000	0	0
49348	303.000	367.273	0.000	0.000	0.000	0	0
49349	303.000	368.727	0.000	0.000	0.000	0	0
49350	303.000	370.152	0.000	0.000	0.000	0	0
49351	303.000	371.548	0.000	0.000	0.000	0	0
49352	303.000	372.914	0.000	0.000	0.000	0	0
49353	303.000	374.251	0.000	0.000	0.000	0	0
49354	303.000	375.558	0.000	0.000	0.000	0	0
49355	303.000	376.837	0.000	0.000	0.000	0	0
49356	303.000	378.085	0.000	0.000	0.000	0	0
49357	303.000	379.305	0.000	0.000	0.000	0	0
49358	303.000	380.495	0.000	0.000	0.000	0	0
49359	303.000	381.655	0.000	0.000	0.000	0	0
49360	303.000	382.786	0.000	0.000	0.000	0	0
49361	303.000	383.888	0.000	0.000	0.000	0	0
49362	303.000	384.961	0.000	0.000	0.000	0	0
49363	303.000	386.004	0.000	0.000	0.000	0	0
49364	303.000	387.017	0.000	0.000	0.000	0	0
49365	303.000	388.002	0.000	0.000	0.000	0	0
49366	303.000	388.957	0.000	0.000	0.000	0	0
49367	303.000	389.882	0.000	0.000	0.000	0	0
49368	303.000	390.778	0.000	0.000	0.000	0	0
49369	303.000	391.645	0.000	0.000	0.000	0	0
49370	303.000	392.482	0.000	0.000	0.000	0	0
49371	303.000	393.290	0.000	0.000	0.000	0	0
49372	303.000	394.069	0.000	0.000	0.000	0	0
49373	303.000	394.818	0.000	0.000	0.000	0	0
49374	303.000	395.538	0.000	0.000	0.000	0	0
49375	303.000	396.229	0.000	0.000	0.000	0	0
49376	303.000	396.890	0.000	0.000	0.000	0	0
49377	303.000	397.521	0.000	0.000	0.000	0	0
49378	303.000	398.124	0.000	0.000	0.000	0	0
49379	303.000	398.697	0.000	0.000	0.000	0	0
49380	303.000	399.240	0.000	0.000	0.000	0	0
49381	303.000	399.754	0.000	0.000	0.000	0	0
49382	303.000	400.239	0.000	0.000	0.000	0	0
49383	303.000	400.695	0.000	0.000	0.000	0	0
49384	303.000	401.121	0.000	0.000	0.000	0	0
49385	303.000	401.517	0.000	0.000	0.000	0	0
49386	303.000	401.885	0.000	0.000	0.000	0	0
49387	303.000	402.222	0.000	0.000	0.000	0	0
49388	303.000	402.531	0.000	0.000	0.000	0	0
49389	303.000	402.810	0.000	0.000	0.000	0	0
49390	303.000	403.060	0.000	0.000	0.000	0	0
49391	303.000	403.280	0.000	0.000	0.000	0	0
49392	303.000	403.471	0.000	0.000	0.000	0	0
49393	303.000	403.633	0.000	0.000	0.000	0	0
49394	303.000	403.765	0.000	0.000	0.000	0	0
49395	303.000	403.868	0.000	0.000	0.000	0	0
49396	303.000	403.941	0.000	0.000	0.000	0	0
49397	303.000	403.985	0.000	0.000	0.000	0	0
49398	303.000	404.000	0.000	0.000	0.000	0	0
49399	303.000	404.000	-0.000	0.000	0.000	0	0
49400	303.000	404.000	-0.000	0.000	0.000	0	0
49401	303.000	404.000	-0.002	0.000	0.000	0	0
49402	303.000	404.000	-0.006	0.000	0.000	0	0
49403	303.000	404.000	-0.014	0.000	0.000	0	0
49404	303.000	404.000	-0.030	0.000	0.000	0	0
49405	303.000	404.000	-0.055	0.000	0.000	0	0
49406	303.000	404.000	-0.094	0.000	0.000	0	0
49407	303.000	404.000	-0.150	0.000	0.000	0	0
49408	303.000	404.000	-0.226	0.000	0.000	0	0
49409	303.000	404.000	-0.325	0.000	0.000	0	0
49410	303.000	404.000	-0.448	0.000	0.000	0	0
49411	303.000	404.000	-0.597	0.000	0.000	0	0
49412	303.000	404.000	-0.773	0.000	0.000	0	0
49413	303.000	404.000	-0.975	0.000	0.000	0	0
49414	303.000	404.000	-1.205	0.000	0.000	0	0
49415	303.000	404.000	-1.462	0.000	0.000	0	0
49416	303.000	404.000	-1.745	0.000	0.000	0	0
49417	303.000	404.000	-2.056	0.000	0.000	0	0
49418	303.000	404.000	-2.394	0.000	0.000	0	0
49419	303.000	404.000	-2.759	0.000	0.000	0	0
49420	303.000	404.000	-3.151	0.000	0.000	0	0
49421	303.000	404.000	-3.570	0.000	0.000	0	0
49422	303.000	404.000	-4.016	0.000	0.000	0	0
49423	303.000	404.000	-4.489	0.000	0.000	0	0
49424	303.000	404.000	-4.989	0.000	0.000	0	0
49425	303.000	404.000	-5.516	0.000	0.000	0	0
49426	303.000	404.000	-6.070	0.000	0.000	0	0
49427	303.000	404.000	-6.651	0.000	0.000	0	0
49428	303.000	404.000	-7.259	0.000	0.000	0	0
49429	303.000	404.000	-7.894	0.000	0.000	0	0
49430	303.000	404.000	-8.556	0.000	0.000	0	0
49431	303.000	404.000	-9.245	0.000	0.000	0	0
49432	303.000	404.000	-9.962	0.000	0.000	0	0
49433	303.000	404.000	-10.705	0.000	0.000	0	0
49434	303.000	404.000	-11.475	0.000	0.000	0	0
49435	303.000	404.000	-12.273	0.000	0.000	0	0
49436	303.000	404.000	-13.097	0.000	0.000	0	0
49437	303.000	404.000	-13.948	0.000	0.000	0	0
49438	303.000	404.000	-14.825	0.000	0.000	0	0
49439	303.000	404.000	-15.726	0.000	0.000	0	0
49440	303.000	404.000	-16.650	0.000	0.000	0	0
49441	303.000	404.000	-17.594	0.000	0.000	0	0
49442	303.000	404.000	-18.555	0.000	0.000	0	0
49443	303.000	404.000	-19.530	0.000	0.000	0	0
49444	303.000	404.000	-20.514	0.000	0.000	0	0
49445	303.000	404.000	-21.506	0.000	0.000	0	0
49446	303.000	404.000	-22.502	0.000	0.000	0	0
49447	303.000	404.000	-23.500	0.000	0.000	0	0
49448	303.000	404.000	-24.500	0.000	0.000	0	0
49449	303.000	404.000	-25.500	0.000	0.000	0	0
49450	303.000	404.000	-26.500	0.000	0.000	0	0
49451	303.000	404.000	-27.500	0.000	0.000	0	0
49452	303.000	404.000	-28.500	0.000	0.000	0	0
49453	303.000	404.000	-29.500	0.000	0.000	0	0
49454	303.000	404.000	-30.500	0.000	0.000	0	0
49455	303.000	404.000	-31.500	0.000	0.000	0	0
49456	303.000	404.000	-32.500	0.000	0.000	0	0
49457	303.000	404.000	-33.500	0.000	0.000	0	0
49458	303.000	404.000	-34.500	0.000	0.000	0	0
49459	303.000	404.000	-35.500	0.000	0.000	0	0
49460	303.000	404.000	-36.500	0.000	0.000	0	0
49461	303.000	404.000	-37.500	0.000	0.000	0	0
49462	303.000	404.000	-38.500	0.000	0.000	0	0
49463	303.000	404.000	-39.500	0.000	0.000	0	0
49464	303.000	404.000	-40.500	0.000	0.000	0	0
49465	303.000	404.000	-41.500	0.000	0.000	0	0
49466	303.000	404.000	-42.500	0.000	0.000	0	0
49467	303.000	404.000	-43.500	0.000	0.000	0	0
49468	303.000	404.000	-44.500	0.000	0.000	0	0
49469	303.000	404.000	-45.500	0.000	0.000	0	0
49470	303.000	404.000	-46.500	0.000	0.000	0	0
49471	303.000	404.000	-47.500	0.000	0.000	0	0
49472	303.000	404.000	-48.500	0.000	0.000	0	0
49473	303.000	404.000	-49.500	0.000	0.000	0	0
49474	303.000	404.000	-50.500	0.000	0.000	0	0
49475	303.000	404.000	-51.500	0.000	0.000	0	0
49476	303.000	404.000	-52.500	0.000	0.000	0	0
49477	303.000	404.000	-53.500	0.000	0.000	0	0
49478	303.000	404.000	-54.500	0.000	0.000	0	0
49479	303.000	404.000	-55.500	0.000	0.000	0	0
49480	303.000	404.000	-56.500	0.000	0.000	0	0
49481	303.000	404.000	-57.500	0.000	0.000	0	0
49482	303.000	404.000	-58.500	0.000	0.000	0	0
49483	303.000	404.000	-59.500	0.000	0.000	0	0
49484	303.000	404.000	-60.500	0.000	0.000	0	0
49485	303.000	404.000	-61.500	0.000	0.000	0	0
49486	303.000	404.000	-62.500	0.000	0.000	0	0
49487	303.000	404.000	-63.500	0.000	0.000	0	0
49488	303.000	404.000	-64.500	0.000	0.000	0	0
49489	303.000	404.000	-65.500	0.000	0.000	0	0
49490	303.000	404.000	-66.500	0.000	0.000	0	0
49491	303.000	404.000	-67.500	0.000	0.000	0	0
49492	303.000	404.000	-68.500	0.000	0.000	0	0
49493	303.000	404.000	-69.500	0.000	0.000	0	0
49494	303.000	404.000	-70.500	0.000	0.000	0	0
49495	303.000	404.000	-71.500	0.000	0.000	0	0
49496	303.000	404.000	-72.500	0.000	0.000	0	0
49497	303.000	404.000	-73.500	0.000	0.000	0	0
49498	303.000	404.000	-74.500	0.000	0.000	0	0
49499	303.000	404.000	-75.500	0.000	0.000	0	0
49500	303.000	404.000	-76.500	0.000	0.000	0	0
49501	303.000	404.000	-77.500	0.000	0.000	0	0
49502	303.000	404.000	-78.500	0.000	0.000	0	0
49503	303.000	404.000	-79.500	0.000	0.000	0	0
49504	303.000	404.000	-80.500	0.000	0.000	0	0
49505	303.000	404.000	-81.500	0.000	0.000	0	0
49506	303.000	404.000	-82.500	0.000	0.000	0	0
49507	303.000	404.000	-83.500	0.000	0.000	0	0
49508	303.000	404.000	-84.500	0.000	0.000	0	0
49509	303.000	404.000	-85.500	0.000	0.000	0	0
49510	303.000	404.000	-86.500	0.000	0.000	0	0
49511	303.000	404.000	-87.500	0.000	0.000	0	0
49512	303.000	404.000	-88.500	0.000	0.000	0	0
49513	303.000	404.000	-89.500	0.000	0.000	0	0
49514	303.000	404.000	-90.500	0.000	0.000	0	0
49515	303.000	404.000	-91.500	0.000	0.000	0	0
49516	303.000	404.000	-92.500	0.000	0.000	0	0
49517	303.000	404.000	-93.500	0.000	0.000	0	0
49518	303.000	404.000	-94.500	0.000	0.000	0	0
49519	303.000	404.000	-95.500	0.000	0.000	0	0
49520	303.000	404.000	-96.500	0.000	0.000	0	0
49521	303.000	404.000	-97.500	0.000	0.000	0	0
49522	303.000	404.000	-98.500	0.000	0.000	0	0
49523	303.000	404.000	-99.500	0.000	0.000	0	0
49524	303.000	404.000	-100.500	0.000	0.000	0	0
49525	303.000	404.000	-101.500	0.000	0.000	0	0
49526	303.000	404.000	-102.500	0.000	0.000	0	0
49527	303.000	404.000	-103.500	0.000	0.000	0	0
49528	303.000	404.000	-104.500	0.000	0.000	0	0
49529	303.000	404.000	-105.500	0.000	0.000	0	0
49530	303.000	404.000	-106.500	0.000	0.000	0	0
49531	303.000	404.000	-107.500	0.000	0.000	0	0
49532	303.000	404.000	-108.500	0.000	0.000	0	0
49533	303.000	404.000	-109.500	0.000	0.000	0	0
49534	303.000	404.000	-110.500	0.000	0.000	0	0
49535	303.000	404.000	-111.500	0.000	0.000	0	0
49536	303.000	404.000	-112.500	0.000	0.000	0	0
49537	303.000	404.000	-113.500	0.000	0.000	0	0
49538	303.000	404.000	-114.500	0.000	0.000	0	0
49539	303.000	404.000	-115.500	0.000	0.000	0	0
49540	303.000	404.000	-116.500	0.000	0.000	0	0
49541	303.000	404.000	-117.500	0.000	0.000	0	0
49542	303.000	404.000	-118.500	0.000	0.000	0	0
49543	303.000	404.000	-119.500	0.000	0.000	0	0
49544	303.000	404.000	-120.500	0.000	0.000	0	0
49545	303.000	404.000	-121.500	0.000	0.000	0	0
49546	303.000	404.000	-122.500	0.000	0.000	0	0
49547	303.000	404.000	-123.500	0.000	0.000	0	0
49548	303.000	404.000	-124.500	0.000	0.000	0	0
49549	303.000	404.000	-125.500	0.000	0.000	0	0
49550	303.000	404.000	-126.500	0.000	0.000	0	0
49551	303.000	404.000	-127.500	0.000	0.000	0	0
49552	303.000	404.000	-128.500	0.000	0.000	0	0
49553	303.000	404.000	-129.500	0.000	0.000	0	0
49554	303.000	404.000	-130.500	0.000	0.000	0	0
49555	303.000	404.000	-131.500	0.000	0.000	0	0
49556	303.000	404.000	-132.500	0.000	0.000	0	0
49557	303.000	404.000	-133.500	0.000	0.000	0	0
49558	303.000	404.000	-134.500	0.000	0.000	0	0
49559	303.000	404.000	-135.500	0.000	0.000	0	0
49560	303.000	404.000	-136.500	0.000	0.000	0	0
49561	303.000	404.000	-137.500	0.000	0.000	0	0
49562	303.000	404.000	-138.500	0.000	0.000	0	0
49563	303.000	404.000	-139.500	0.000	0.000	0	0
49564	303.000	404.000	-140.500	0.000	0.000	0	0
49565	303.000	404.000	-141.500	0.000	0.000	0	0
49566	303.000	404.000	-142.500	0.000	0.000	0	0
49567	303.000	404.000	-143.500	0.000	0.000	0	0
49568	303.000	404.000	-144.500	0.000	0.000	0	0
49569	303.000	404.000	-145.500	0.000	0.000	0	0
49570	303.000	404.000	-146.500	0.000	0.000	0	0
49571	303.000	404.000	-147.500	0.000	0.000	0	0
49572	303.000	404.000	-148.500	0.000	0.000	0	0
49573	303.000	404.000	-149.500	0.000	0.000	0	0
49574	303.000	404.000	-150.500	0.000	0.000	0	0
49575	303.000	404.000	-151.500	0.000	0.000	0	0
49576	303.000	404.000	-152.500	0.000	0.000	0	0
49577	303.000	404.000	-153.500	0.000	0.000	0	0
49578	303.000	404.000	-154.500	0.000	0.000	0	0
49579	303.000	404.000	-155.500	0.000	0.000	0	0
49580	303.000	404.000	-156.500	0.000	0.000	0	0
49581	303.000	404.000	-157.500	0.000	0.000	0	0
49582	303.000	404.000	-158.500	0.000	0.000	0	0
49583	303.000	404.000	-159.500	0.000	0.000	0	0
49584	303.000	404.000	-160.500	0.000	0.000	0	0
49585	303.000	404.000	-161.500	0.000	0.000	0	0
49586	303.000	404.000	-162.500	0.000	0.000	0	0
49587	303.000	404.000	-163.500	0.000	0.000	0	0
49588	303.000	404.000	-164.500	0.000	0.000	0	0
49589	303.000	404.000	-165.500	0.000	0.000	0	0
49590	303.000	404.000	-166.500	0.000	0.000	0	0
49591	303.000	404.000	-167.500	0.000	0.000	0	0
49592	303.000	404.000	-168.500	0.000	0.000	0	0
49593	303.000	404.000	-169.500	0.000	0.000	0	0
49594	303.000	404.000	-170.500	0.000	0.000	0	0
49595	303.000	404.000	-171.500	0.000	0.000	0	0
49596	303.000	404.000	-172.500	0.000	0.000	0	0
49597	303.000	404.000	-173.500	0.000	0.000	0	0
49598	303.000	404.000	-174.500	0.000	0.000	0	0
49599	303.000	404.000	-175.500	0.000	0.000	0	0
49600	303.000	404.000	-176.500	0.000	0.000	0	0
49601	303.000	404.000	-177.500	0.000	0.000	0	0
49602	303.000	404.000	-178.500	0.000	0.000	0	0
49603	303.000	404.000	-179.500	0.000	0.000	0	0
49604	303.000	404.000	-180.500	0.000	0.000	0	0
49605	303.000	404.000	-181.500	0.000	0.000	0	0
49606	303.000	404.000	-182.500	0.000	0.000	0	0
49607	303.000	404.000	-183.500	0.000	0.000	0	0
49608	303.000	404.000	-184.500	0.000	0.000	0	0
49609	303.000	404.000	-185.500	0.000	0.000	0	0
49610	303.000	404.000	-186.500	0.000	0.000	0	0
49611	303.000	404.000	-187.500	0.000	0.000	0	0
49612	303.000	404.000	-188.500	0.000	0.000	0	0
49613	303.000	404.000	-189.500	0.000	0.000	0	0
49614	303.000	404.000	-190.500	0.000	0.000	0	0
49615	303.000	404.000	-191.500	0.000	0.000	0	0
49616	303.000	404.000	-192.500	0.000	0.000	0	0
49617	303.000	404.000	-193.500	0.000	0.000	0	0
49618	303.000	404.000	-194.500	0.000	0.000	0	0
49619	303.000	404.000	-195.500	0.000	0.000	0	0
49620	303.000	404.000	-196.500	0.000	0.000	0	0
49621	303.000	404.000	-197.500	0.000	0.000	0	0
49622	303.000	404.000	-198.500	0.000	0.000	0	0
49623	303.000	404.000	-199.500	0.000	0.000	0	0
49624	303.000	404.000	-200.500	0.000	0.000	0	0
49625	303.000	404.000	-201.500	0.000	0.000	0	0
49626	303.000	404.000	-202.500	0.000	0.000	0	0
49627	303.000	404.000	-203.500	0.000	0.000	0	0
49628	303.000	404.000	-204.500	0.000	0.000	0	0
49629	303.000	404.000	-205.500	0.000	0.000	0	0
49630	303.000	404.000	-206.500	0.000	0.000	0	0
49631	303.000	404.000	-207.500	0.000	0.000	0	0
49632	303.000	404.000	-208.500	0.000	0.000	0	0
49633	303.000	404.000	-209.500	0.000	0.000	0	0
49634	303.000	404.000	-210.500	0.000	0.000	0	0
49635	303.000	404.000	-211.500	0.000	0.000	0	0
49636	303.000	404.000	-212.500	0.000	0.000	0	0
49637	303.000	404.000	-213.500	0.000	0.000	0	0
49638	303.000	404.000	-214.500	0.000	0.000	0	0
49639	303.000	404.000	-215.500	0.000	0.000	0	0
49640	303.000	404.000	-216.500	0.000	0.000	0	0
49641	303.000	404.000	-217.500	0.000	0.000	0	0
49642	303.000	404.000	-218.500	0.000	0.000	0	0
49643	303.000	404.000	-219.500	0.000	0.000	0	0
49644	303.000	404.000	-220.500	0.000	0.000	0	0
49645	303.000	404.000	-221.500	0.000	0.000	0	0
49646	303.000	404.000	-222.500	0.000	0.000	0	0
49647	303.000	404.000	-223.500	0.000	0.000	0	0
49648	303.000	404.000	-224.500	0.000	0.000	0	0
49649	303.000	404.000	-225.500	0.000	0.000	0	0
49650	303.000	404.000	-226.500	0.000	0.000	0	0
49651	303.000	404.000	-227.500	0.000	0.000	0	0
49652	303.000	404.000	-228.500	0.000	0.000	0	0
49653	303.000	404.000	-229.500	0.000	0.000	0	0
49654	303.000	404.000	-230.500	0.000	0.000	0	0
49655	303.000	404.000	-231.500	0.000	0.000	0	0
49656	303.000	404.000	-232.500	0.000	0.000	0	0
49657	303.000	404.000	-233.500	0.000	0.000	0	0
49658	303.000	404.000	-234.500	0.000	0.000	0	0
49659	303.000	404.000	-235.500	0.000	0.000	0	0
49660	303.000	404.000	-236.500	0.000	0.000	0	0
49661	303.000	404.000	-237.500	0.000	0.000	0	0
49662	303.000	404.000	-238.500	0.000	0.000	0	0
49663	303.000	404.000	-239.500	0.000	0.000	0	0
49664	303.000	404.000	-240.500	0.000	0.000	0	0
49665	303.000	404.000	-241.500	0.000	0.000	0	0
49666	303.000	404.000	-242.500	0.000	0.000	0	0
49667	303.000	404.000	-243.500	0.000	0.000	0	0
49668	303.000	404.000	-244.500	0.000	0.000	0	0
49669	303.000	404.000	-245.500	0.000	0.000	0	0
49670	303.000	404.000	-246.500	0.000	0.000	0	0
49671	303.000	404.000	-247.500	0.000	0.000	0	0
49672	303.000	404.000	-248.500	0.000	0.000	0	0
49673	303.000	404.000	-249.500	0.000	0.000	0	0
49674	303.000	404.000	-250.500	0.000	0.000	0	0
49675	303.000	404.000	-251.500	0.000	0.000	0	0
49676	303.000	404.000	-252.500	0.000	0.000	0	0
49677	303.000	404.000	-253.500	0.000	0.000	0	0
49678	303.000	404.000	-254.500	0.000	0.000	0	0
49679	303.000	404.000	-255.500	0.000	0.000	0	0
49680	303.000	404.000	-256.500	0.000	0.000	0	0
49681	303.000	404.000	-257.500	0.000	0.000	0	0
49682	303.000	404.000	-258.500	0.000	0.000	0	0
49683	303.000	404.000	-259.500	0.000	0.000	0	0
49684	303.000	404.000	-260.500	0.000	0.000	0	0
49685	303.000	404.000	-261.500	0.000	0.000	0	0
49686	303.000	404.000	-262.500	0.000	0.000	0	0
49687	303.000	404.000	-263.500	0.000	0.000	0	0
