CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	out_0.0	in_0.0	
2704	101.000	-191.315	0.000	0.000	0	0	
2705	101.000	-191.736	0.000	0.000	0	0	
2706	101.000	-192.147	0.000	0.000	0	0	
2707	101.000	-192.548	0.000	0.000	0	0	
2708	101.000	-192.939	0.000	0.000	0	0	
2709	101.000	-193.321	0.000	0.000	0	0	
2710	101.000	-193.693	0.000	0.000	0	0	
2711	101.000	-194.056	0.000	0.000	0	0	
2712	101.000	-194.409	0.000	0.000	0	0	
2713	101.000	-194.752	0.000	0.000	0	0	
2714	101.000	-195.086	0.000	0.000	0	0	
2715	101.000	-195.411	0.000	0.000	0	0	
2716	101.000	-195.726	0.000	0.000	0	0	
2717	101.000	-196.032	0.000	0.000	0	0	
2718	101.000	-196.329	0.000	0.000	0	0	
2719	101.000	-196.616	0.000	0.000	0	0	
2720	101.000	-196.895	0.000	0.000	0	0	
2721	101.000	-197.165	0.000	0.000	0	0	
2722	101.000	-197.425	0.000	0.000	0	0	
2723	101.000	-197.677	0.000	0.000	0	0	
2724	101.000	-197.921	0.000	0.000	0	0	
2725	101.000	-198.155	0.000	0.000	0	0	
2726	101.000	-198.381	0.000	0.000	0	0	
2727	101.000	-198.599	0.000	0.000	0	0	
2728	101.000	-198.808	0.000	0.000	0	0	
2729	101.000	-199.009	0.000	0.000	0	0	
2730	101.000	-199.203	0.000	0.000	0	0	
2731	101.000	-199.388	0.000	0.000	0	0	
2732	101.000	-199.565	0.000	0.000	0	0	
2733	101.000	-199.734	0.000	0.000	0	0	
2734	101.000	-199.896	0.000	0.000	0	0	
2735	101.000	-200.051	0.000	0.000	0	0	
2736	101.000	-200.198	0.000	0.000	0	0	
2737	101.000	-200.338	0.000	0.000	0	0	
2738	101.000	-200.470	0.000	0.000	0	0	
2739	101.000	-200.596	0.000	0.000	0	0	
2740	101.000	-200.715	0.000	0.000	0	0	
2741	101.000	-200.828	0.000	0.000	0	0	
2742	101.000	-200.933	0.000	0.000	0	0	
2743	101.000	-201.033	0.000	0.000	0	0	
2744	101.000	-201.126	0.000	0.000	0	0	
2745	101.000	-201.214	0.000	0.000	0	0	
2746	101.000	-201.296	0.000	0.000	0	0	
2747	101.000	-201.371	0.000	0.000	0	0	
2748	101.000	-201.442	0.000	0.000	0	0	
2749	101.000	-201.507	0.000	0.000	0	0	
2750	101.000	-201.567	0.000	0.000	0	0	
2751	101.000	-201.622	0.000	0.000	0	0	
2752	101.000	-201.672	0.000	0.000	0	0	
2753	101.000	-201.718	0.000	0.000	0	0	
2754	101.000	-201.759	0.000	0.000	0	0	
2755	101.000	-201.797	0.000	0.000	0	0	
2756	101.000	-201.830	0.000	0.000	0	0	
2757	101.000	-201.859	0.000	0.000	0	0	
2758	101.000	-201.885	0.000	0.000	0	0	
2759	101.000	-201.908	0.000	0.000	0	0	
2760	101.000	-201.927	0.000	0.000	0	0	
2761	101.000	-201.944	0.000	0.000	0	0	
2762	101.000	-201.958	0.000	0.000	0	0	
2763	101.000	-201.969	0.000	0.000	0	0	
2764	101.000	-201.978	0.000	0.000	0	0	
2765	101.000	-201.985	0.000	0.000	0	0	
2766	101.000	-201.991	0.000	0.000	0	0	
2767	101.000	-201.995	0.000	0.000	0	0	
2768	101.000	-201.997	0.000	0.000	0	0	
2769	101.000	-201.999	0.000	0.000	0	0	
2770	101.000	-202.000	0.000	0.000	0	0	
2771	101.000	-202.000	0.000	0.000	0	0	
2772	101.000	-202.000	0.000	0.000	0	0	
2773	101.000	-202.000	0.000	0.000	0	0	
2774	101.000	-202.000	0.000	0.000	0	0	
2775	101.000	-202.000	0.000	0.000	0	0	
2776	101.000	-202.000	0.002	0.000	0	0	
2777	101.000	-202.000	0.006	0.000	0	0	
2778	101.000	-202.000	0.014	0.000	0	0	
2779	101.000	-202.000	0.030	0.000	0	0	
2780	101.000	-202.000	0.055	0.000	0	0	
2781	101.000	-202.000	0.094	0.000	0	0	
2782	101.000	-202.000	0.150	0.000	0	0	
2783	101.000	-202.000	0.226	0.000	0	0	
2784	101.000	-202.000	0.325	0.000	0	0	
2785	101.000	-202.000	0.448	0.000	0	0	
2786	101.000	-202.000	0.597	0.000	0	0	
2787	101.000	-202.000	0.773	0.000	0	0	
2788	101.000	-202.000	0.975	0.000	0	0	
2789	101.000	-202.000	1.205	0.000	0	0	
2790	101.000	-202.000	1.462	0.000	0	0	
2791	101.000	-202.000	1.745	0.000	0	0	
2792	101.000	-202.000	2.056	0.000	0	0	
2793	101.000	-202.000	2.394	0.000	0	0	
2794	101.000	-202.000	2.759	0.000	0	0	
2795	101.000	-202.000	3.151	0.000	0	0	
2796	101.000	-202.000	3.570	0.000	0	0	
2797	101.000	-202.000	4.016	0.000	0	0	
2798	101.000	-202.000	4.489	0.000	0	0	
2799	101.000	-202.000	4.989	0.000	0	0	
2800	101.000	-202.000	5.516	0.000	0	0	
2801	101.000	-202.000	6.070	0.000	0	0	
2802	101.000	-202.000	6.651	0.000	0	0	
2803	101.000	-202.000	7.259	0.000	0	0	
2804	101.000	-202.000	7.894	0.000	0	0	
2805	101.000	-202.000	8.556	0.000	0	0	
2806	101.000	-202.000	9.245	0.000	0	0	
2807	101.000	-202.000	9.962	0.000	0	0	
2808	101.000	-202.000	10.705	0.000	0	0	
2809	101.000	-202.000	11.475	0.000	0	0	
2810	101.000	-202.000	12.273	0.000	0	0	
2811	101.000	-202.000	13.097	0.000	0	0	
2812	101.000	-202.000	13.948	0.000	0	0	
2813	101.000	-202.000	14.825	0.000	0	0	
2814	101.000	-202.000	15.726	0.000	0	0	
2815	101.000	-202.000	16.650	0.000	0	0	
2816	101.000	-202.000	17.594	0.000	0	0	
2817	101.000	-202.000	18.555	0.000	0	0	
2818	101.000	-202.000	19.530	0.000	0	0	
2819	101.000	-202.000	20.514	0.000	0	0	
2820	101.000	-202.000	21.506	0.000	0	0	
2821	101.000	-202.000	22.502	0.000	0	0	
2822	101.000	-202.000	23.500	0.000	0	0	
2823	101.000	-202.000	24.500	0.000	0	0	
2824	101.000	-202.000	25.500	0.000	0	0	
2825	101.000	-202.000	26.500	0.000	0	0	
2826	101.000	-202.000	27.500	0.000	0	0	
2827	101.000	-202.000	28.500	0.000	0	0	
2828	101.000	-202.000	29.500	0.000	0	0	
2829	101.000	-202.000	30.500	0.000	0	0	
2830	101.000	-202.000	31.500	0.000	0	0	
2831	101.000	-202.000	32.500	0.000	0	0	
2832	101.000	-202.000	33.500	0.000	0	0	
2833	101.000	-202.000	34.500	0.000	0	0	
2834	101.000	-202.000	35.500	0.000	0	0	
2835	101.000	-202.000	36.500	0.000	0	0	
2836	101.000	-202.000	37.500	0.000	0	0	
2837	101.000	-202.000	38.500	0.000	0	0	
2838	101.000	-202.000	39.500	0.000	0	0	
2839	101.000	-202.000	40.500	0.000	0	0	
2840	101.000	-202.000	41.500	0.000	0	0	
2841	101.000	-202.000	42.500	0.000	0	0	
2842	101.000	-202.000	43.500	0.000	0	0	
2843	101.000	-202.000	44.500	0.000	0	0	
2844	101.000	-202.000	45.500	0.000	0	0	
2845	101.000	-202.000	46.500	0.000	0	0	
2846	101.000	-202.000	47.500	0.000	0	0	
2847	101.000	-202.000	48.500	0.000	0	0	
2848	101.000	-202.000	49.500	0.000	0	0	
2849	101.000	-202.000	50.500	0.000	0	0	
2850	101.000	-202.000	51.500	0.000	0	0	
2851	101.000	-202.000	52.500	0.000	0	0	
2852	101.000	-202.000	53.500	0.000	0	0	
2853	101.000	-202.000	54.500	0.000	0	0	
2854	101.000	-202.000	55.500	0.000	0	0	
2855	101.000	-202.000	56.500	0.000	0	0	
2856	101.000	-202.000	57.500	0.000	0	0	
2857	101.000	-202.000	58.500	0.000	0	0	
2858	101.000	-202.000	59.500	0.000	0	0	
2859	101.000	-202.000	60.500	0.000	0	0	
2860	101.000	-202.000	61.500	0.000	0	0	
2861	101.000	-202.000	62.500	0.000	0	0	
2862	101.000	-202.000	63.500	0.000	0	0	
2863	101.000	-202.000	64.500	0.000	0	0	
2864	101.000	-202.000	65.500	0.000	0	0	
2865	101.000	-202.000	66.500	0.000	0	0	
2866	101.000	-202.000	67.500	0.000	0	0	
2867	101.000	-202.000	68.500	0.000	0	0	
2868	101.000	-202.000	69.500	0.000	0	0	
2869	101.000	-202.000	70.500	0.000	0	0	
2870	101.000	-202.000	71.500	0.000	0	0	
2871	101.000	-202.000	72.500	0.000	0	0	
2872	101.000	-202.000	73.500	0.000	0	0	
2873	101.000	-202.000	74.500	0.000	0	0	
2874	101.000	-202.000	75.500	0.000	0	0	
2875	101.000	-202.000	76.500	0.000	0	0	
2876	101.000	-202.000	77.500	0.000	0	0	
2877	101.000	-202.000	78.500	0.000	0	0	
2878	101.000	-202.000	79.500	0.000	0	0	
2879	101.000	-202.000	80.500	0.000	0	0	
2880	101.000	-202.000	81.500	0.000	0	0	
2881	101.000	-202.000	82.500	0.000	0	0	
2882	101.000	-202.000	83.500	0.000	0	0	
2883	101.000	-202.000	84.500	0.000	0	0	
2884	101.000	-202.000	85.500	0.000	0	0	
2885	101.000	-202.000	86.500	0.000	0	0	
2886	101.000	-202.000	87.500	0.000	0	0	
2887	101.000	-202.000	88.500	0.000	0	0	
2888	101.000	-202.000	89.500	0.000	0	0	
2889	101.000	-202.000	90.500	0.000	0	0	
2890	101.000	-202.000	91.500	0.000	0	0	
2891	101.000	-202.000	92.500	0.000	0	0	
2892	101.000	-202.000	93.500	0.000	0	0	
2893	101.000	-202.000	94.500	0.000	0	0	
2894	101.000	-202.000	95.500	0.000	0	0	
2895	101.000	-202.000	96.500	0.000	0	0	
2896	101.000	-202.000	97.500	0.000	0	0	
2897	101.000	-202.000	98.500	0.000	0	0	
2898	101.000	-202.000	99.500	0.000	0	0	
2899	101.000	-202.000	100.500	0.000	0	0	
2900	101.000	-202.000	101.500	0.000	0	0	
2901	101.000	-202.000	102.500	0.000	0	0	
2902	101.000	-202.000	103.500	0.000	0	0	
2903	101.000	-202.000	104.500	0.000	0	0	
2904	101.000	-202.000	105.500	0.000	0	0	
2905	101.000	-202.000	106.500	0.000	0	0	
2906	101.000	-202.000	107.500	0.000	0	0	
2907	101.000	-202.000	108.500	0.000	0	0	
2908	101.000	-202.000	109.500	0.000	0	0	
2909	101.000	-202.000	110.500	0.000	0	0	
2910	101.000	-202.000	111.500	0.000	0	0	
2911	101.000	-202.000	112.500	0.000	0	0	
2912	101.000	-202.000	113.500	0.000	0	0	
2913	101.000	-202.000	114.500	0.000	0	0	
2914	101.000	-202.000	115.500	0.000	0	0	
2915	101.000	-202.000	116.500	0.000	0	0	
2916	101.000	-202.000	117.500	0.000	0	0	
2917	101.000	-202.000	118.500	0.000	0	0	
2918	101.000	-202.000	119.500	0.000	0	0	
2919	101.000	-202.000	120.500	0.000	0	0	
2920	101.000	-202.000	121.500	0.000	0	0	
2921	101.000	-202.000	122.500	0.000	0	0	
2922	101.000	-202.000	123.500	0.000	0	0	
2923	101.000	-202.000	124.500	0.000	0	0	
2924	101.000	-202.000	125.500	0.000	0	0	
2925	101.000	-202.000	126.500	0.000	0	0	
2926	101.000	-202.000	127.500	0.000	0	0	
2927	101.000	-202.000	128.500	0.000	0	0	
2928	101.000	-202.000	129.500	0.000	0	0	
2929	101.000	-202.000	130.500	0.000	0	0	
2930	101.000	-202.000	131.500	0.000	0	0	
2931	101.000	-202.000	132.500	0.000	0	0	
2932	101.000	-202.000	133.500	0.000	0	0	
2933	101.000	-202.000	134.500	0.000	0	0	
2934	101.000	-202.000	135.500	0.000	0	0	
2935	101.000	-202.000	136.500	0.000	0	0	
2936	101.000	-202.000	137.500	0.000	0	0	
2937	101.000	-202.000	138.500	0.000	0	0	
2938	101.000	-202.000	139.500	0.000	0	0	
2939	101.000	-202.000	140.500	0.000	0	0	
2940	101.000	-202.000	141.500	0.000	0	0	
2941	101.000	-202.000	142.500	0.000	0	0	
2942	101.000	-202.000	143.500	0.000	0	0	
2943	101.000	-202.000	144.500	0.000	0	0	
2944	101.000	-202.000	145.500	0.000	0	0	
2945	101.000	-202.000	146.500	0.000	0	0	
2946	101.000	-202.000	147.500	0.000	0	0	
2947	101.000	-202.000	148.500	0.000	0	0	
2948	101.000	-202.000	149.500	0.000	0	0	
2949	101.000	-202.000	150.500	0.000	0	0	
2950	101.000	-202.000	151.500	0.000	0	0	
2951	101.000	-202.000	152.500	0.000	0	0	
2952	101.000	-202.000	153.500	0.000	0	0	
2953	101.000	-202.000	154.500	0.000	0	0	
2954	101.000	-202.000	155.500	0.000	0	0	
2955	101.000	-202.000	156.500	0.000	0	0	
2956	101.000	-202.000	157.500	0.000	0	0	
2957	101.000	-202.000	158.500	0.000	0	0	
2958	101.000	-202.000	159.500	0.000	0	0	
2959	101.000	-202.000	160.500	0.000	0	0	
2960	101.000	-202.000	161.500	0.000	0	0	
2961	101.000	-202.000	162.500	0.000	0	0	
2962	101.000	-202.000	163.500	0.000	0	0	
2963	101.000	-202.000	164.500	0.000	0	0	
2964	101.000	-202.000	165.500	0.000	0	0	
2965	101.000	-202.000	166.500	0.000	0	0	
2966	101.000	-202.000	167.500	0.000	0	0	
2967	101.000	-202.000	168.500	0.000	0	0	
2968	101.000	-202.000	169.500	0.000	0	0	
2969	101.000	-202.000	170.500	0.000	0	0	
2970	101.000	-202.000	171.500	0.000	0	0	
2971	101.000	-202.000	172.500	0.000	0	0	
2972	101.000	-202.000	173.500	0.000	0	0	
2973	101.000	-202.000	174.500	0.000	0	0	
2974	101.000	-202.000	175.500	0.000	0	0	
2975	101.000	-202.000	176.500	0.000	0	0	
2976	101.000	-202.000	177.500	0.000	0	0	
2977	101.000	-202.000	178.500	0.000	0	0	
2978	101.000	-202.000	179.500	0.000	0	0	
2979	101.000	-202.000	180.500	0.000	0	0	
2980	101.000	-202.000	181.500	0.000	0	0	
2981	101.000	-202.000	182.500	0.000	0	0	
2982	101.000	-202.000	183.500	0.000	0	0	
2983	101.000	-202.000	184.500	0.000	0	0	
2984	101.000	-202.000	185.500	0.000	0	0	
2985	101.000	-202.000	186.500	0.000	0	0	
2986	101.000	-202.000	187.500	0.000	0	0	
2987	101.000	-202.000	188.500	0.000	0	0	
2988	101.000	-202.000	189.500	0.000	0	0	
2989	101.000	-202.000	190.500	0.000	0	0	
2990	101.000	-202.000	191.500	0.000	0	0	
2991	101.000	-202.000	192.500	0.000	0	0	
2992	101.000	-202.000	193.500	0.000	0	0	
2993	101.000	-202.000	194.500	0.000	0	0	
2994	101.000	-202.000	195.500	0.000	0	0	
2995	101.000	-202.000	196.500	0.000	0	0	
2996	101.000	-202.000	197.500	0.000	0	0	
2997	101.000	-202.000	198.500	0.000	0	0	
2998	101.000	-202.000	199.500	0.000	0	0	
2999	101.000	-202.000	200.500	0.000	0	0	
3000	101.000	-202.000	201.500	0.000	0	0	
3001	101.000	-202.000	202.500	0.000	0	0	
3002	101.000	-202.000	203.500	0.000	0	0	
3003	101.000	-202.000	204.500	0.000	0	0	
3004	101.000	-202.000	205.500	0.000	0	0	
3005	101.000	-202.000	206.500	0.000	0	0	
3006	101.000	-202.000	207.500	0.000	0	0	
3007	101.000	-202.000	208.500	0.000	0	0	
3008	101.000	-202.000	209.500	0.000	0	0	
3009	101.000	-202.000	210.500	0.000	0	0	
3010	101.000	-202.000	211.500	0.000	0	0	
3011	101.000	-202.000	212.500	0.000	0	0	
3012	101.000	-202.000	213.500	0.000	0	0	
3013	101.000	-202.000	214.500	0.000	0	0	
3014	101.000	-202.000	215.500	0.000	0	0	
3015	101.000	-202.000	216.500	0.000	0	0	
3016	101.000	-202.000	217.500	0.000	0	0	
3017	101.000	-202.000	218.500	0.000	0	0	
3018	101.000	-202.000	219.500	0.000	0	0	
3019	101.000	-202.000	220.500	0.000	0	0	
3020	101.000	-202.000	221.500	0.000	0	0	
3021	101.000	-202.000	222.500	0.000	0	0	
3022	101.000	-202.000	223.500	0.000	0	0	
3023	101.000	-202.000	224.500	0.000	0	0	
3024	101.000	-202.000	225.500	0.000	0	0	
3025	101.000	-202.000	226.500	0.000	0	0	
3026	101.000	-202.000	227.500	0.000	0	0	
3027	101.000	-202.000	228.500	0.000	0	0	
3028	101.000	-202.000	229.500	0.000	0	0	
3029	101.000	-202.000	230.500	0.000	0	0	
3030	101.000	-202.000	231.500	0.000	0	0	
3031	101.000	-202.000	232.500	0.000	0	0	
3032	101.000	-202.000	233.500	0.000	0	0	
3033	101.000	-202.000	234.500	0.000	0	0	
3034	101.000	-202.000	235.500	0.000	0	0	
3035	101.000	-202.000	236.500	0.000	0	0	
3036	101.000	-202.000	237.500	0.000	0	0	
3037	101.000	-202.000	238.500	0.000	0	0	
3038	101.000	-202.000	239.500	0.000	0	0	
3039	101.000	-202.000	240.500	0.000	0	0	
3040	101.000	-202.000	241.500	0.000	0	0	
3041	101.000	-202.000	242.500	0.000	0	0	
3042	101.000	-202.000	243.500	0.000	0	0	
3043	101.000	-202.000	244.500	0.000	0	0	
3044	101.000	-202.000	245.500	0.000	0	0	
3045	101.000	-202.000	246.500	0.000	0	0	
3046	101.000	-202.000	247.500	0.000	0	0	
3047	101.000	-202.000	248.500	0.000	0	0	
3048	101.000	-202.000	249.500	0.000	0	0	
3049	101.000	-202.000	250.500	0.000	0	0	
3050	101.000	-202.000	251.500	0.000	0	0	
3051	101.000	-202.000	252.500	0.000	0	0	
3052	101.000	-202.000	253.500	0.000	0	0	
3053	101.000	-202.000	254.500	0.000	0	0	
3054	101.000	-202.000	255.500	0.000	0	0	
3055	101.000	-202.000	256.500	0.000	0	0	
3056	101.000	-202.000	257.500	0.000	0	0	
3057	101.000	-202.000	258.500	0.000	0	0	
3058	101.000	-202.000	259.500	0.000	0	0	
3059	101.000	-202.000	260.500	0.000	0	0	
3060	101.000	-202.000	261.500	0.000	0	0	
3061	101.000	-202.000	262.500	0.000	0	0	
3062	101.000	-202.000	263.500	0.000	0	0	
3063	101.000	-202.000	264.500	0.000	0	0	
3064	101.000	-202.000	265.500	0.000	0	0	
3065	101.000	-202.000	266.500	0.000	0	0	
3066	101.000	-202.000	267.500	0.000	0	0	
3067	101.000	-202.000	268.500	0.000	0	0	
3068	101.000	-202.000	269.500	0.000	0	0	
3069	101.000	-202.000	270.500	0.000	0	0	
3070	101.000	-202.000	271.500	0.000	0	0	
3071	101.000	-202.000	272.500	0.000	0	0	
3072	101.000	-202.000	273.500	0.000	0	0	
3073	101.000	-202.000	274.500	0.000	0	0	
3074	101.000	-202.000	275.500	0.000	0	0	
3075	101.000	-202.000	276.500	0.000	0	0	
3076	101.000	-202.000	277.500	0.000	0	0	
3077	101.000	-202.000	278.500	0.000	0	0	
3078	101.000	-202.000	279.500	0.000	0	0	
3079	101.000	-202.000	280.498	0.000	0	0	
3080	101.000	-202.000	281.494	0.000	0	0	
3081	101.000	-202.000	282.486	0.000	0	0	
3082	101.000	-202.000	283.470	0.000	0	0	
3083	101.000	-202.000	284.445	0.000	0	0	
3084	101.000	-202.000	285.406	0.000	0	0	
3085	101.000	-202.000	286.350	0.000	0	0	
3086	101.000	-202.000	287.274	0.000	0	0	
3087	101.000	-202.000	288.175	0.000	0	0	
3088	101.000	-202.000	289.052	0.000	0	0	
3089	101.000	-202.000	289.903	0.000	0	0	
3090	101.000	-202.000	290.727	0.000	0	0	
3091	101.000	-202.000	291.525	0.000	0	0	
3092	101.000	-202.000	292.295	0.000	0	0	
3093	101.000	-202.000	293.038	0.000	0	0	
3094	101.000	-202.000	293.755	0.000	0	0	
3095	101.000	-202.000	294.444	0.000	0	0	
3096	101.000	-202.000	295.106	0.000	0	0	
3097	101.000	-202.000	295.741	0.000	0	0	
3098	101.000	-202.000	296.349	0.000	0	0	
3099	101.000	-202.000	296.930	0.000	0	0	
3100	101.000	-202.000	297.484	0.000	0	0	
3101	101.000	-202.000	298.011	0.000	0	0	
3102	101.000	-202.000	298.511	0.000	0	0	
3103	101.000	-202.000	298.984	0.000	0	0	
3104	101.000	-202.000	299.430	0.000	0	0	
3105	101.000	-202.000	299.849	0.000	0	0	
3106	101.000	-202.000	300.241	0.000	0	0	
3107	101.000	-202.000	300.606	0.000	0	0	
3108	101.000	-202.000	300.944	0.000	0	0	
3109	101.000	-202.000	301.255	0.000	0	0	
3110	101.000	-202.000	301.538	0.000	0	0	
3111	101.000	-202.000	301.795	0.000	0	0	
3112	101.000	-202.000	302.025	0.000	0	0	
3113	101.000	-202.000	302.227	0.000	0	0	
3114	101.000	-202.000	302.403	0.000	0	0	
3115	101.000	-202.000	302.552	0.000	0	0	
3116	101.000	-202.000	302.675	0.000	0	0	
3117	101.000	-202.000	302.774	0.000	0	0	
3118	101.000	-202.000	302.850	0.000	0	0	
3119	101.000	-202.000	302.906	0.000	0	0	
3120	101.000	-202.000	302.945	0.000	0	0	
3121	101.000	-202.000	302.970	0.000	0	0	
3122	101.000	-202.000	302.986	0.000	0	0	
3123	101.000	-202.000	302.994	0.000	0	0	
3124	101.000	-202.000	302.998	0.000	0	0	
3125	101.000	-202.000	303.000	0.000	0	0	
3126	101.000	-202.000	303.000	0.000	0	0	
3127	101.000	-202.000	303.000	0.000	0	0	
3128	101.000	-202.000	303.000	0.000	0	0	
3129	101.000	-202.000	303.000	-0.000	0	0	
3130	101.000	-202.000	303.000	-0.000	0	0	
3131	101.000	-202.000	303.000	-0.000	0	0	
3132	101.000	-202.000	303.000	-0.000	0	0	
3133	101.000	-202.000	303.000	-0.000	0	0	
3134	101.000	-202.000	303.000	-0.000	0	0	
3135	101.000	-202.000	303.000	-0.001	0	0	
3136	101.000	-202.000	303.000	-0.001	0	0	
3137	101.000	-202.000	303.000	-0.002	0	0	
3138	101.000	-202.000	303.000	-0.002	0	0	
3139	101.000	-202.000	303.000	-0.003	0	0	
3140	101.000	-202.000	303.000	-0.004	0	0	
3141	101.000	-202.000	303.000	-0.005	0	0	
3142	101.000	-202.000	303.000	-0.006	0	0	
3143	101.000	-202.000	303.000	-0.008	0	0	
3144	101.000	-202.000	303.000	-0.009	0	0	
3145	101.000	-202.000	303.000	-0.011	0	0	
3146	101.000	-202.000	303.000	-0.013	0	0	
3147	101.000	-202.000	303.000	-0.015	0	0	
3148	101.000	-202.000	303.000	-0.018	0	0	
3149	101.000	-202.000	303.000	-0.021	0	0	
3150	101.000	-202.000	303.000	-0.024	0	0	
3151	101.000	-202.000	303.000	-0.027	0	0	
3152	101.000	-202.000	303.000	-0.031	0	0	
3153	101.000	-202.000	303.000	-0.035	0	0	
3154	101.000	-202.000	303.000	-0.039	0	0	
3155	101.000	-202.000	303.000	-0.044	0	0	
3156	101.000	-202.000	303.000	-0.049	0	0	
3157	101.000	-202.000	303.000	-0.054	0	0	
3158	101.000	-202.000	303.000	-0.060	0	0	
3159	101.000	-202.000	303.000	-0.067	0	0	
3160	101.000	-202.000	303.000	-0.073	0	0	
3161	101.000	-202.000	303.000	-0.080	0	0	
3162	101.000	-202.000	303.000	-0.088	0	0	
3163	101.000	-202.000	303.000	-0.096	0	0	
3164	101.000	-202.000	303.000	-0.104	0	0	
3165	101.000	-202.000	303.000	-0.113	0	0	
3166	101.000	-202.000	303.000	-0.123	0	0	
3167	101.000	-202.000	303.000	-0.133	0	0	
3168	101.000	-202.000	303.000	-0.143	0	0	
3169	101.000	-202.000	303.000	-0.154	0	0	
3170	101.000	-202.000	303.000	-0.166	0	0	
3171	101.000	-202.000	303.000	-0.178	0	0	
3172	101.000	-202.000	303.000	-0.190	0	0	
3173	101.000	-202.000	303.000	-0.204	0	0	
3174	101.000	-202.000	303.000	-0.217	0	0	
3175	101.000	-202.000	303.000	-0.232	0	0	
3176	101.000	-202.000	303.000	-0.247	0	0	
3177	101.000	-202.000	303.000	-0.263	0	0	
3178	101.000	-202.000	303.000	-0.279	0	0	
3179	101.000	-202.000	303.000	-0.296	0	0	
3180	101.000	-202.000	303.000	-0.314	0	0	
3181	101.000	-202.000	303.000	-0.333	0	0	
3182	101.000	-202.000	303.000	-0.352	0	0	
3183	101.000	-202.000	303.000	-0.372	0	0	
3184	101.000	-202.000	303.000	-0.392	0	0	
3185	101.000	-202.000	303.000	-0.414	0	0	
3186	101.000	-202.000	303.000	-0.436	0	0	
3187	101.000	-202.000	303.000	-0.459	0	0	
3188	101.000	-202.000	303.000	-0.483	0	0	
3189	101.000	-202.000	303.000	-0.507	0	0	
3190	101.000	-202.000	303.000	-0.532	0	0	
3191	101.000	-202.000	303.000	-0.559	0	0	
3192	101.000	-202.000	303.000	-0.586	0	0	
3193	101.000	-202.000	303.000	-0.614	0	0	
3194	101.000	-202.000	303.000	-0.642	0	0	
3195	101.000	-202.000	303.000	-0.672	0	0	
3196	101.000	-202.000	303.000	-0.702	0	0	
3197	101.000	-202.000	303.000	-0.734	0	0	
3198	101.000	-202.000	303.000	-0.766	0	0	
3199	101.000	-202.000	303.000	-0.800	0	0	
3200	101.000	-202.000	303.000	-0.834	0	0	
3201	101.000	-202.000	303.000	-0.869	0	0	
3202	101.000	-202.000	303.000	-0.905	0	0	
3203	101.000	-202.000	303.000	-0.943	0	0	
3204	101.000	-202.000	303.000	-0.981	0	0	
3205	101.000	-202.000	303.000	-1.020	0	0	
3206	101.000	-202.000	303.000	-1.060	0	0	
3207	101.000	-202.000	303.000	-1.102	0	0	
3208	101.000	-202.000	303.000	-1.144	0	0	
3209	101.000	-202.000	303.000	-1.187	0	0	
3210	101.000	-202.000	303.000	-1.232	0	0	
3211	101.000	-202.000	303.000	-1.277	0	0	
3212	101.000	-202.000	303.000	-1.324	0	0	
3213	101.000	-202.000	303.000	-1.372	0	0	
3214	101.000	-202.000	303.000	-1.421	0	0	
3215	101.000	-202.000	303.000	-1.471	0	0	
3216	101.000	-202.000	303.000	-1.522	0	0	
3217	101.000	-202.000	303.000	-1.575	0	0	
3218	101.000	-202.000	303.000	-1.629	0	0	
3219	101.000	-202.000	303.000	-1.684	0	0	
3220	101.000	-202.000	303.000	-1.740	0	0	
3221	101.000	-202.000	303.000	-1.797	0	0	
3222	101.000	-202.000	303.000	-1.856	0	0	
3223	101.000	-202.000	303.000	-1.915	0	0	
3224	101.000	-202.000	303.000	-1.977	0	0	
3225	101.000	-202.000	303.000	-2.039	0	0	
3226	101.000	-202.000	303.000	-2.103	0	0	
3227	101.000	-202.000	303.000	-2.168	0	0	
3228	101.000	-202.000	303.000	-2.234	0	0	
3229	101.000	-202.000	303.000	-2.302	0	0	
3230	101.000	-202.000	303.000	-2.371	0	0	
3231	101.000	-202.000	303.000	-2.441	0	0	
3232	101.000	-202.000	303.000	-2.513	0	0	
3233	101.000	-202.000	303.000	-2.586	0	0	
3234	101.000	-202.000	303.000	-2.661	0	0	
3235	101.000	-202.000	303.000	-2.737	0	0	
3236	101.000	-202.000	303.000	-2.814	0	0	
3237	101.000	-202.000	303.000	-2.893	0	0	
3238	101.000	-202.000	303.000	-2.974	0	0	
3239	101.000	-202.000	303.000	-3.055	0	0	
3240	101.000	-202.000	303.000	-3.139	0	0	
3241	101.000	-202.000	303.000	-3.224	0	0	
3242	101.000	-202.000	303.000	-3.310	0	0	
3243	101.000	-202.000	303.000	-3.398	0	0	
3244	101.000	-202.000	303.000	-3.487	0	0	
3245	101.000	-202.000	303.000	-3.578	0	0	
3246	101.000	-202.000	303.000	-3.671	0	0	
3247	101.000	-202.000	303.000	-3.765	0	0	
3248	101.000	-202.000	303.000	-3.861	0	0	
3249	101.000	-202.000	303.000	-3.958	0	0	
3250	101.000	-202.000	303.000	-4.057	0	0	
3251	101.000	-202.000	303.000	-4.157	0	0	
3252	101.000	-202.000	303.000	-4.260	0	0	
3253	101.000	-202.000	303.000	-4.364	0	0	
3254	101.000	-202.000	303.000	-4.469	0	0	
3255	101.000	-202.000	303.000	-4.576	0	0	
